source,id,title,company,location,description,url,salary_min,salary_max,date_posted
USAJOBS,IHSC-RN-BGVA-O4-NS-2026,Registered Nurse (O-4 Billet) Non-Supervisory,Immigration and Customs Enforcement,"Bowling Green, Virginia","The Registered Nurse provides advanced nursing care to ICE detainees, including assessments, triage, medication administration, emergency response, and patient education. Responsibilities include leadership roles such as Charge Nurse or Team Lead, mentoring, and process development. The role requires clinical expertise, adaptability, and the ability to work in a multidisciplinary team in a detention setting. This position is only open to USPHS officers and Call to Active Duty (CAD) candidates.",https://www.usajobs.gov:443/job/846590200,1,150000,2025-10-04T00:00:00.0000
USAJOBS,IHSC-RN-ENJ-O4-NS-2026,Registered Nurse (O-4 Billet) Non-Supervisory,Immigration and Customs Enforcement,"Elizabeth, New Jersey","The Registered Nurse provides advanced nursing care to ICE detainees, including assessments, triage, medication administration, emergency response, and patient education. Responsibilities include leadership roles such as Charge Nurse or Team Lead, mentoring, and process development. The role requires clinical expertise, adaptability, and the ability to work in a multidisciplinary team in a detention setting. This position is only open to USPHS officers and Call to Active Duty (CAD) candidates.",https://www.usajobs.gov:443/job/846590300,1,150000,2025-10-04T00:00:00.0000
USAJOBS,IHSC-RN-LFTX-O4-NS-2026,Registered Nurse (O-4 Billet) Non-Supervisory,Immigration and Customs Enforcement,"Los Fresnos, Texas","The Registered Nurse provides advanced nursing care to ICE detainees, including assessments, triage, medication administration, emergency response, and patient education. Responsibilities include leadership roles such as Charge Nurse or Team Lead, mentoring, and process development. The role requires clinical expertise, adaptability, and the ability to work in a multidisciplinary team in a detention setting. This position is only open to USPHS officers and Call to Active Duty (CAD) candidates.",https://www.usajobs.gov:443/job/846590400,1,150000,2025-10-04T00:00:00.0000
USAJOBS,IHSC-RN-FAZ-O3-NS-2026,Registered Nurse (O-3 Billet) Non-Supervisory,Immigration and Customs Enforcement,"Florence, Arizona","The Registered Nurse provides direct care to ICE detainees, including assessments, triage, medication administration, and emergency response. Responsibilities include coordinating care, maintaining documentation, and ensuring compliance with IHSC policies. The role requires clinical expertise, adaptability to changing schedules, and the ability to work in a multidisciplinary team in a detention setting. This position is only open to USPHS officers and Call to Active Duty (CAD) candidates.",https://www.usajobs.gov:443/job/846590500,1,150000,2025-10-04T00:00:00.0000
USAJOBS,25-55,CM/ECF Administrator,U.S. Courts,"Phoenix, Arizona","DO NOT CLICK the blue ""Apply"" button below. Applications will NOT be received. For information and details regarding this position and to apply, visit the District of Arizona employment website at https://www.governmentjobs.com/careers/azduscourts/jobs/5088960/cm-ecf-administrator",https://www.usajobs.gov:443/job/846597400,74158,120518,2025-09-22T19:36:04.3370
USAJOBS,25-DO-12803724-DH,Policy Advisor,"Treasury, Departmental Offices","Washington, District of Columbia","This position is located at Departmental Offices, Terrorism and Financial Intelligence - Terrorist Financing and Financial Crimes. As a Policy Advisor, you will develop and lead implementation of policies and strategies to counter terrorist financing, money laundering, proliferation financing, sanctions evasion, and other financial crime threats using the full range of Treasury tools and authorities.",https://www.usajobs.gov:443/job/846603700,84601,185234,2025-09-30T00:00:00.0000
USAJOBS,IHSC-HASPO-APP-O5-NS-2026,Health Application Services Program Officer (APP) (O-5 Billet) Non-Supervisory,Immigration and Customs Enforcement,"District of Columbia, District of Columbia","This position is located within the Department of Homeland Security (DHS), Immigration and Customs Enforcement (ICE), Enforcement and Removal Operations (ERO), ICE Health Service Corps (IHSC), Office of the Deputy Assistant Director of Administration, Health Information and Technology Unit (HITU), Information Management Section (IMS), Health Application Services Office (HASO). This is a non-supervisory role. This position is only open to USPHS officers and Call to Active Duty (CAD) candidates.",https://www.usajobs.gov:443/job/846607000,1,150000,2025-10-04T00:00:00.0000
USAJOBS,IHSC-BHP-EAZ-O6-S-2026,Behavioral Health Provider (O-6 Billet) Supervisory,Immigration and Customs Enforcement,"Eloy, Arizona","The Supervisory Behavioral Health Provider oversees behavioral health services at DHS ICE facilities, providing clinical care. Responsibilities include, treatment planning, crisis intervention, and program development. Requires licensure, 7+ years clinical experience, and 3+ years supervisory experience. Reports to the CD and Regional Behavioral Health Consultant. This position is only open to current USPHS officers. USPHS Call to Active Duty (CAD) candidates are not eligible for this position.",https://www.usajobs.gov:443/job/846607700,1,150000,2025-10-04T00:00:00.0000
USAJOBS,IHSC-BHP-LFTX-O6-S-2026,Behavioral Health Provider (O-6 Billet) Supervisory,Immigration and Customs Enforcement,"Port Isabel, Texas","The Supervisory Behavioral Health Provider oversees behavioral health services at DHS ICE facilities, providing clinical care. Responsibilities include, treatment planning, crisis intervention, and program development. Requires licensure, 7+ years clinical experience, and 3+ years supervisory experience. Reports to the CD and Regional Behavioral Health Consultant. This position is only open to current USPHS officers. USPHS Call to Active Duty (CAD) candidates are not eligible for this position.",https://www.usajobs.gov:443/job/846607800,1,150000,2025-10-04T00:00:00.0000
USAJOBS,IHSC-ANM-HTX-O5-S-2026,Clinical Assistant Nurse Manager (O-5 Billet) Supervisory,Immigration and Customs Enforcement,"Houston, Texas","The Clinical Assistant Nurse Manager supervises nursing services at ICE facilities, ensuring compliance with laws, policies, and standards. Responsibilities include staff supervision, quality assurance, and patient care. Requires RN licensure, 5+ years of clinical experience. Reports to the Nurse Manager (NM) and Regional NM, serving as acting NM as needed. This position is only open to current USPHS officers. USPHS Call to Active Duty (CAD) candidates are not eligible for this position.",https://www.usajobs.gov:443/job/846610600,1,150000,2025-10-04T00:00:00.0000
USAJOBS,IHSC-ANM-JLA-O5-S-2026,Clinical Assistant Nurse Manager (O-5 Billet) Supervisory,Immigration and Customs Enforcement,"Jena, Louisiana","The Clinical Assistant Nurse Manager supervises nursing services at ICE facilities, ensuring compliance with laws, policies, and standards. Responsibilities include staff supervision, quality assurance, and patient care. Requires RN licensure, 5+ years of clinical experience. Reports to the Nurse Manager (NM) and Regional NM, serving as acting NM as needed. This position is only open to current USPHS officers. USPHS Call to Active Duty (CAD) candidates are not eligible for this position.",https://www.usajobs.gov:443/job/846610700,1,150000,2025-10-04T00:00:00.0000
USAJOBS,IHSC-ANM-PTX-O5-S-2026,Clinical Assistant Nurse Manager (O-5 Billet) Supervisory,Immigration and Customs Enforcement,"Pearsall, Texas","The Clinical Assistant Nurse Manager supervises nursing services at ICE facilities, ensuring compliance with laws, policies, and standards. Responsibilities include staff supervision, quality assurance, and patient care. Requires RN licensure, 5+ years of clinical experience. Reports to the Nurse Manager (NM) and Regional NM, serving as acting NM as needed. This position is only open to current USPHS officers. USPHS Call to Active Duty (CAD) candidates are not eligible for this position.",https://www.usajobs.gov:443/job/846610800,1,150000,2025-10-04T00:00:00.0000
USAJOBS,IHSC-NM-HTX-O6-S-2026,Clinical Nurse Manager (O-6 Billet) Supervisory,Immigration and Customs Enforcement,"Houston, Texas","The Clinical Nurse Manager oversees nursing services at ICE facilities, ensuring compliance with laws, policies, and standards. Requires RN licensure, 9+ years of clinical experience, and 3+ years of supervisory experience. Serves as part of the local leadership team and reports to the Regional Nurse Manager. This position is only open to current USPHS officers. USPHS Call to Active Duty (CAD) candidates are not eligible for this position.",https://www.usajobs.gov:443/job/846611000,1,150000,2025-10-04T00:00:00.0000
USAJOBS,IHSC-NM-JLA-S-O6-2026,Clinical Nurse Manager (O-6 Billet) Supervisory,Immigration and Customs Enforcement,"Jena, Louisiana","The Clinical Nurse Manager oversees nursing services at ICE facilities, ensuring compliance with laws, regulations, and standards. Responsibilities include supervising staff, managing operations, and conducting training. The role requires advanced nursing expertise, leadership, and adaptability in high-tempo environments, including detention & staging facilities. This position is only open to current USPHS officers. USPHS Call to Active Duty (CAD) candidates are not eligible for this position.",https://www.usajobs.gov:443/job/846611100,1,150000,2025-10-04T00:00:00.0000
USAJOBS,IHSC-RN-ALA-O3-NS-2026,Registered Nurse (O-3 Billet) Non-Supervisory,Immigration and Customs Enforcement,"Alexandria, Louisiana","This position is located within the Department of Homeland Security (DHS), Immigration and Customs Enforcement (ICE), Enforcement and Removal Operations (ERO), ICE Health Service Corps (IHSC), Office of Deputy Assistant Director of Clinical Services. The incumbent will be supervised by the Nurse Manager, the Health Services Administrator and Clinical Director. This is a non-supervisory position. This position is only open to USPHS officers and Call to Active Duty (CAD) candidates.",https://www.usajobs.gov:443/job/846611300,1,150000,2025-10-04T00:00:00.0000
